Computerkey,PrincipalNm,,InstanceNm,AgentNm,EditionNm,VersionNm,ServicePackVersionDesc,DatabaseNm,OwnerNm,RecoveryModelDesc
4968,STRDS6105.odd.svc.company.com,STRDS6105\\STRDS6105_2005,STRDS6105_2005,SQLAgent$STRDS6105_2005,Enterprise Edition,11.1.3128.0,1,ReportServerTempDB,odd\olivier.lazard,SIMPLE
4968,STRDS6105.odd.svc.company.com,STRDS6105\\STRDS6105_2005,STRDS6105_2005,SQLAgent$STRDS6105_2005,Enterprise Edition,11.1.3128.0,1,SSIS_Audit_DB,odd\olivier.lazard,SIMPLE
4968,STRDS6105.odd.svc.company.com,STRDS6105\\STRDS6105_2005,STRDS6105_2005,SQLAgent$STRDS6105_2005,Enterprise Edition,11.1.3128.0,1,SSIS_Config_DB,odd\olivier.lazard,SIMPLE
4968,STRDS6105.odd.svc.company.com,STRDS6105\\STRDS6105_2005,STRDS6105_2005,SQLAgent$STRDS6105_2005,Enterprise Edition,11.1.3128.0,1,2758_ReporServi_RSExecutionLog,odd\olivier.lazard,SIMPLE
4968,STRDS6105.odd.svc.company.com,STRDS6105\\STRDS6105_2005,STRDS6105_2005,SQLAgent$STRDS6105_2005,Enterprise Edition,11.1.3128.0,1,master,sa,SIMPLE
4968,STRDS6105.odd.svc.company.com,STRDS6105\\STRDS6105_2005,STRDS6105_2005,SQLAgent$STRDS6105_2005,Enterprise Edition,11.1.3128.0,1,model,sa,FULL
4968,STRDS6105.odd.svc.company.com,STRDS6105\\STRDS6105_2005,STRDS6105_2005,SQLAgent$STRDS6105_2005,Enterprise Edition,11.1.3128.0,1,ReportServer,odd\olivier.lazard,SIMPLE
4968,STRDS6105.odd.svc.company.com,STRDS6105\\STRDS6105_2005,STRDS6105_2005,SQLAgent$STRDS6105_2005,Enterprise Edition,11.1.3128.0,1,msdb,sa,SIMPLE
4968,STRDS6105.odd.svc.company.com,STRDS6105\\STRDS6105_2005,STRDS6105_2005,SQLAgent$STRDS6105_2005,Enterprise Edition,11.1.3128.0,1,tempdb,sa,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,master,sa,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,tempdb,sa,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,Application_Registry_Service_DB_68570d561acc427193f514bccc490d48,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,Bdc_Service_DB_ca2bf0d377824f8394c92f731453fcfe,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,model,sa,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,msdb,sa,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,Search_Service_Application_CrawlStoreDB_66fcabc91c0d4824948820d426847ae8,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,Search_Service_Application_PropertyStoreDB_096506f766964a8cb2f0d5d83a19f4c5,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,Secure_Store_Service_DB_d89d654c9d9f410d925805a9395d6eb7,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,SharePoint_AdminContent_2c2fb842-d743-4c7e-a0e2-e362c80d8f04,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,WebAnalyticsServiceApplication_ReportingDB_f5d631a0-9bf5-4b92-a270-9500e793fa78,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,WSS_Content,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,WSS_Logging,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,Managed Metadata Service_d69364e9696f4a94ab05ef18af82076b,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,ReportServerTempDB,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,StateService_9d88673f71314309a2a4b9c0a48614b3,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,User Profile Service Application_ProfileDB_2e9d56659996410cbf0ae31e5101d146,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,User Profile Service Application_SyncDB_897de4867cac47cb88d283f5ccd7331b,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,WebAnalyticsServiceApplication_StagingDB_669df964-eda6-4182-aee2-d357ee3df0e1,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,WSS_Content_fa9992fef86f430dba7b1de0fdf14805,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,PerformancePoint Service Application_457d1467a00f4aeb8110b3ac3a4f0d94,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,ReportServer,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,Search_Service_Application_DB_fbfbcc30991d4b909124088fe241ddd7,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,SharePoint_Config,odd\2758_Farm_STR_PRD,SIMPLE
5827,STRVD6117.odd.svc.company.com,STRVD6117\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3128.0,1,User Profile Service Application_SocialDB_49d0576c45c947fa81d37d36ba9c6acd,odd\2758_Farm_STR_PRD,SIMPLE
7446,VRTVD5073.odd.svc.company.com,VRTVD5073\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3000.0,1,model,sa,FULL
7446,VRTVD5073.odd.svc.company.com,VRTVD5073\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3000.0,1,tempdb,sa,SIMPLE
7446,VRTVD5073.odd.svc.company.com,VRTVD5073\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3000.0,1,master,sa,SIMPLE
7446,VRTVD5073.odd.svc.company.com,VRTVD5073\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3000.0,1,msdb,sa,SIMPLE
7452,VRTVD4953.odd.svc.company.com,VRTVD4953\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3373.0,1,msdb,sa,SIMPLE
7452,VRTVD4953.odd.svc.company.com,VRTVD4953\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3373.0,1,model,,
7452,VRTVD4953.odd.svc.company.com,VRTVD4953\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3373.0,1,tempdb,sa,SIMPLE
7452,VRTVD4953.odd.svc.company.com,VRTVD4953\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3373.0,1,master,sa,SIMPLE
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,DefaultPowerPivotServiceApplicationDB-d07907b7-3555-45b8-a3bf-5d3616b7f75d,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,Managed Metadata Service_a1e14c7b76984ddc845eb41bba145950,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,master,sa,SIMPLE
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,PerformancePoint Service Application_659fa744c14e42779c223f854abbf500,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,ReportingService_a76e8c1eee7f45d08e75f99e4d326b8e,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,Search_Service_App_AnalyticsReportingStoreDB_2e9ac66df8924670b46582f825b4fad6,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,Search_Service_App_CrawlStoreDB_21a7243722964189ba26a258248ee885,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,SharePoint_AdminContent_c7de86ce-94d0-41e4-8e11-c8e9a399ba99,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,User Profile Service Application_SocialDB_75ab7f645a3b4ecda4318d7cc9624fdc,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,User Profile Service Application_SyncDB_1e94c165a93f47379e8c881b3014ba28,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,ReportingService_a76e8c1eee7f45d08e75f99e4d326b8eTempDB,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,tempdb,sa,SIMPLE
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,User Profile Service Application_ProfileDB_368ad381dff9487f8583e7262f7b1f9d,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,WSS_Content,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,WSS_Content_6dffb2964b084b2fbcef0fe395558ff1,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,WSS_Logging,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,2758_ExcelUsageReportingDB,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,AppMng_Service_DB_8d628baeba36454aa20d4a20b02da0a6,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,IderaSPDMRepository,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,ReportingService_a76e8c1eee7f45d08e75f99e4d326b8e_Alerting,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,Search_Service_App_DB_ec66687eea704b20b5dfe01c7ce53889,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,Secure_Store_Service_DB_6c241a9896cb41eaae77b470227723eb,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,StateService_74e176ae49804ef08653662cedce4b68,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,TestDB,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,model,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,msdb,sa,SIMPLE
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,Search_Service_App_LinksStoreDB_aed126f8258a405192f16b876884d8d2,,
7467,VRTVD5022.odd.svc.company.com,VRTVD5022\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3401.0,1,SharePoint_Config,,
7509,VRTVD5083.odd.svc.company.com,VRTVD5083\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3000.0,1,master,sa,SIMPLE
7509,VRTVD5083.odd.svc.company.com,VRTVD5083\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3000.0,1,model,sa,FULL
7509,VRTVD5083.odd.svc.company.com,VRTVD5083\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3000.0,1,tempdb,sa,SIMPLE
7509,VRTVD5083.odd.svc.company.com,VRTVD5083\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3000.0,1,msdb,sa,SIMPLE
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,2986_HR_Private,odd\jigar.Pawa,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,model,sa,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,PerformancePoint Service Application_b8c8636717c344338517da728686934d,odd\2758_SP13_CP_FARM,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,ReportingService_fbc76a5f706241f8809c3a167f06f2fcTempDB,odd\2758_SP13_CP_FARM,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,Secure_Store_Service_DB_baba8a2495ff4664ba9e7a4462b809f3,odd\2758_SP13_CP_FARM,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,SharePoint_AdminContent_5f95b275-c4e5-482d-83c9-ccc5b473508b,odd\v.krishna.jarul,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,SharePoint_Config,odd\v.krishna.jarul,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,tempdb,sa,SIMPLE
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3373.0,1,master,sa,SIMPLE
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,Managed Metadata Service_dcb1bf8d78b2497b974277ea5545c465,odd\2758_SP13_CP_FARM,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,master,sa,SIMPLE
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,msdb,sa,SIMPLE
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,ReportingService_fbc76a5f706241f8809c3a167f06f2fc,odd\2758_SP13_CP_FARM,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,ReportingService_fbc76a5f706241f8809c3a167f06f2fc_Alerting,odd\2758_SP13_CP_FARM,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,TESTSQL2012DB,odd\roger.b.dejunn,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,User Profile Service Application_SocialDB_88c47b7d955041f78a9f27bfb39f3e62,odd\2758_SP13_CP_FARM,SIMPLE
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,WSS_Content_5d9233b5ff404dc9a879319a51518b18,odd\2758_SP13_CP_FARM,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3373.0,1,model,sa,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,DefaultPowerPivotServiceApplicationDB-472c0ee9-f22f-458f-b930-a947c7f0c1a1,odd\v.krishna.jarul,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,StateService_f19c4537d4c74b70972ed65405f7e941,odd\2758_SP13_CP_FARM,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,User Profile Service Application_ProfileDB_07f0dfaf8a5e47b8bc5da41b632f33ca,odd\2758_SP13_CP_FARM,SIMPLE
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,User Profile Service Application_SyncDB_a49d19afe9184a7da52ac8e183fb67c5,odd\2758_SP13_CP_FARM,SIMPLE
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,WSS_Content,odd\2758_SP13_CP_FARM,FULL
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\ERA_BI_SQL,ERA_BI_SQL,SQLAgent$ERA_BI_SQL,Enterprise Edition,11.1.3393.0,1,WSS_Logging,odd\v.krishna.jarul,SIMPLE
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3373.0,1,msdb,sa,SIMPLE
7605,VRTVD5072.odd.svc.company.com,VRTVD5072\\MSSQLSERVER,MSSQLSERVER,SQLSERVERAGENT,Enterprise Edition,11.1.3373.0,1,tempdb,sa,SIMPLE